time,node,displacement
1.572000,5,-0.000407074
1.576000,0,-0.034830743
1.576000,1,-0.002953041
1.576000,2,0.000278826
1.576000,3,-0.009618084
1.576000,4,0.000035877
1.576000,5,-0.000411552
1.580000,0,-0.034849117
1.580000,1,-0.002994243
1.580000,2,0.000269585
1.580000,3,-0.009821979
1.580000,4,0.000026236
1.580000,5,-0.000415879
1.584000,0,-0.034861135
1.584000,1,-0.003034872
1.584000,2,0.000260039
1.584000,3,-0.010018050
1.584000,4,0.000016440
1.584000,5,-0.000420048
1.588000,0,-0.034866797
1.588000,1,-0.003074913
1.588000,2,0.000250189
1.588000,3,-0.010206144
1.588000,4,0.000006495
1.588000,5,-0.000424054
1.592000,0,-0.034866104
1.592000,1,-0.003114355
1.592000,2,0.000240039
1.592000,3,-0.010386116
1.592000,4,-0.000003588
1.592000,5,-0.000427892
1.596000,0,-0.034859059
1.596000,1,-0.003153184
1.596000,2,0.000229591
1.596000,3,-0.010557826
1.596000,4,-0.000013803
1.596000,5,-0.000431556
1.600000,0,-0.034845666
1.600000,1,-0.003191388
1.600000,2,0.000218849
1.600000,3,-0.010721142
1.600000,4,-0.000024139
1.600000,5,-0.000435040
1.604000,0,-0.034825930
1.604000,1,-0.003228953
1.604000,2,0.000207815
1.604000,3,-0.010875937
1.604000,4,-0.000034588
1.604000,5,-0.000438341
1.608000,0,-0.034799858
1.608000,1,-0.003265868
1.608000,2,0.000196492
1.608000,3,-0.011022093
1.608000,4,-0.000045140
1.608000,5,-0.000441452
1.612000,0,-0.034767455
1.612000,1,-0.003302120
1.612000,2,0.000184886
1.612000,3,-0.011159496
1.612000,4,-0.000055786
1.612000,5,-0.000444370
1.616000,0,-0.034728731
1.616000,1,-0.003337697
1.616000,2,0.000172999
1.616000,3,-0.011288041
1.616000,4,-0.000066515
1.616000,5,-0.000447090
1.620000,0,-0.034683696
1.620000,1,-0.003372586
1.620000,2,0.000160837
1.620000,3,-0.011407630
1.620000,4,-0.000077318
1.620000,5,-0.000449608
1.624000,0,-0.034632360
1.624000,1,-0.003406777
1.624000,2,0.000148403
1.624000,3,-0.011518172
1.624000,4,-0.000088185
1.624000,5,-0.000451919
1.628000,0,-0.034574734
1.628000,1,-0.003440257
1.628000,2,0.000135703
1.628000,3,-0.011619582
1.628000,4,-0.000099105
1.628000,5,-0.000454021
1.632000,0,-0.034510833
1.632000,1,-0.003473015
1.632000,2,0.000122741
1.632000,3,-0.011711783
1.632000,4,-0.000110067
1.632000,5,-0.000455909
1.636000,0,-0.034440670
1.636000,1,-0.003505039
1.636000,2,0.000109524
1.636000,3,-0.011794706
1.636000,4,-0.000121060
1.636000,5,-0.000457580
1.640000,0,-0.034364260
1.640000,1,-0.003536318
1.640000,2,0.000096057
1.640000,3,-0.011868289
1.640000,4,-0.000132075
1.640000,5,-0.000459032
1.644000,0,-0.034281620
1.644000,1,-0.003566841
1.644000,2,0.000082346
1.644000,3,-0.011932476
1.644000,4,-0.000143099
1.644000,5,-0.000460260
1.648000,0,-0.034192767
1.648000,1,-0.003596598
1.648000,2,0.000068396
1.648000,3,-0.011987220
1.648000,4,-0.000154122
1.648000,5,-0.000461263
1.652000,0,-0.034097720
1.652000,1,-0.003625577
1.652000,2,0.000054215
1.652000,3,-0.012032482
1.652000,4,-0.000165132
1.652000,5,-0.000462039
1.656000,0,-0.033996499
1.656000,1,-0.003653768
1.656000,2,0.000039810
1.656000,3,-0.012068228
1.656000,4,-0.000176118
1.656000,5,-0.000462585
1.660000,0,-0.033889124
1.660000,1,-0.003681161
1.660000,2,0.000025186
1.660000,3,-0.012094435
1.660000,4,-0.000187068
1.660000,5,-0.000462899
1.664000,0,-0.033775618
1.664000,1,-0.003707746
1.664000,2,0.000010352
1.664000,3,-0.012111084
1.664000,4,-0.000197971
1.664000,5,-0.000462979
1.668000,0,-0.033656004
1.668000,1,-0.003733513
1.668000,2,-0.000004686
1.668000,3,-0.012118165
1.668000,4,-0.000208815
1.668000,5,-0.000462825
1.672000,0,-0.033530305
1.672000,1,-0.003758452
1.672000,2,-0.000019919
1.672000,3,-0.012115677
1.672000,4,-0.000219588
1.672000,5,-0.000462436
1.676000,0,-0.033398548
1.676000,1,-0.003782553
1.676000,2,-0.000035339
1.676000,3,-0.012103624
1.676000,4,-0.000230279
1.676000,5,-0.000461809
1.680000,0,-0.033260758
1.680000,1,-0.003805808
1.680000,2,-0.000050939
1.680000,3,-0.012082020
1.680000,4,-0.000240876
1.680000,5,-0.000460946
1.684000,0,-0.033116963
1.684000,1,-0.003828207
1.684000,2,-0.000066710
1.684000,3,-0.012050885
1.684000,4,-0.000251367
1.684000,5,-0.000459846
1.688000,0,-0.032967192
1.688000,1,-0.003849741
1.688000,2,-0.000082644
1.688000,3,-0.012010247
1.688000,4,-0.000261740
1.688000,5,-0.000458508
1.692000,0,-0.032811473
1.692000,1,-0.003870402
1.692000,2,-0.000098731
1.692000,3,-0.011960142
1.692000,4,-0.000271984
1.692000,5,-0.000456933
1.696000,0,-0.032649839
1.696000,1,-0.003890182
1.696000,2,-0.000114963
1.696000,3,-0.011900611
1.696000,4,-0.000282086
1.696000,5,-0.000455121
1.700000,0,-0.032482320
1.700000,1,-0.003909072
1.700000,2,-0.000131330
1.700000,3,-0.011831706
1.700000,4,-0.000292035
1.700000,5,-0.000453074
1.704000,0,-0.032308950
1.704000,1,-0.003927064
1.704000,2,-0.000147823
1.704000,3,-0.011753483
1.704000,4,-0.000301819
1.704000,5,-0.000450791
1.708000,0,-0.032129762
1.708000,1,-0.003944150
1.708000,2,-0.000164433
1.708000,3,-0.011666010
1.708000,4,-0.000311427
1.708000,5,-0.000448276
1.712000,0,-0.031944791
1.712000,1,-0.003960323
1.712000,2,-0.000181148
1.712000,3,-0.011569356
1.712000,4,-0.000320846
1.712000,5,-0.000445528
1.716000,0,-0.031754073
1.716000,1,-0.003975577
1.716000,2,-0.000197961
1.716000,3,-0.011463603
1.716000,4,-0.000330066
1.716000,5,-0.000442550
1.720000,0,-0.031557645
1.720000,1,-0.003989902
1.720000,2,-0.000214859
1.720000,3,-0.011348836
1.720000,4,-0.000339076
1.720000,5,-0.000439344
1.724000,0,-0.031355545
1.724000,1,-0.004003294
1.724000,2,-0.000231834
1.724000,3,-0.011225150
1.724000,4,-0.000347863
1.724000,5,-0.000435913
1.728000,0,-0.031147812
1.728000,1,-0.004015745
1.728000,2,-0.000248874
1.728000,3,-0.011092645
1.728000,4,-0.000356416
1.728000,5,-0.000432258
1.732000,0,-0.030934486
1.732000,1,-0.004027249
1.732000,2,-0.000265968
1.732000,3,-0.010951429
1.732000,4,-0.000364726
1.732000,5,-0.000428383
1.736000,0,-0.030715608
1.736000,1,-0.004037800
1.736000,2,-0.000283107
1.736000,3,-0.010801617
1.736000,4,-0.000372780
1.736000,5,-0.000424291
1.740000,0,-0.030491219
1.740000,1,-0.004047392
1.740000,2,-0.000300278
1.740000,3,-0.010643330
1.740000,4,-0.000380569
1.740000,5,-0.000419985
1.744000,0,-0.030261364
1.744000,1,-0.004056020
1.744000,2,-0.000317471
1.744000,3,-0.010476696
1.744000,4,-0.000388082
1.744000,5,-0.000415468
1.748000,0,-0.030026086
1.748000,1,-0.004063678
1.748000,2,-0.000334675
1.748000,3,-0.010301849
1.748000,4,-0.000395308
1.748000,5,-0.000410745
1.752000,0,-0.029785429
1.752000,1,-0.004070362
1.752000,2,-0.000351878
1.752000,3,-0.010118931
1.752000,4,-0.000402237
1.752000,5,-0.000405819
1.756000,0,-0.029539440
1.756000,1,-0.004076066
1.756000,2,-0.000369069
1.756000,3,-0.009928088
1.756000,4,-0.000408860
1.756000,5,-0.000400695
1.760000,0,-0.029288166
1.760000,1,-0.004080786
1.760000,2,-0.000386236
1.760000,3,-0.009729475
1.760000,4,-0.000415167
1.760000,5,-0.000395377
1.764000,0,-0.029031654
1.764000,1,-0.004084518
1.764000,2,-0.000403367
1.764000,3,-0.009523251
1.764000,4,-0.000421148
1.764000,5,-0.000389870
1.768000,0,-0.028769953
1.768000,1,-0.004087257
1.768000,2,-0.000420451
1.768000,3,-0.009309581
1.768000,4,-0.000426795
1.768000,5,-0.000384178
1.772000,0,-0.028503112
1.772000,1,-0.004089001
1.772000,2,-0.000437477
1.772000,3,-0.009088636
1.772000,4,-0.000432098
1.772000,5,-0.000378306
1.776000,0,-0.028231182
1.776000,1,-0.004089745
1.776000,2,-0.000454431
1.776000,3,-0.008860595
1.776000,4,-0.000437049
1.776000,5,-0.000372261
1.780000,0,-0.027954215
1.780000,1,-0.004089487
1.780000,2,-0.000471302
1.780000,3,-0.008625639
1.780000,4,-0.000441640
1.780000,5,-0.000366046
1.784000,0,-0.027672262
1.784000,1,-0.004088223
1.784000,2,-0.000488078
1.784000,3,-0.008383956
1.784000,4,-0.000445863
1.784000,5,-0.000359668
1.788000,0,-0.027385378
1.788000,1,-0.004085952
1.788000,2,-0.000504747
1.788000,3,-0.008135740
1.788000,4,-0.000449710
1.788000,5,-0.000353133
1.792000,0,-0.027093616
1.792000,1,-0.004082669
1.792000,2,-0.000521297
1.792000,3,-0.007881189
1.792000,4,-0.000453174
1.792000,5,-0.000346446
1.796000,0,-0.026797030
1.796000,1,-0.004078374
1.796000,2,-0.000537716
1.796000,3,-0.007620506
1.796000,4,-0.000456247
1.796000,5,-0.000339614
1.800000,0,-0.026495678
1.800000,1,-0.004073065
1.800000,2,-0.000553991
1.800000,3,-0.007353900
1.800000,4,-0.000458924
1.800000,5,-0.000332642
1.804000,0,-0.026189614
1.804000,1,-0.004066740
1.804000,2,-0.000570111
1.804000,3,-0.007081582
1.804000,4,-0.000461197
1.804000,5,-0.000325537
1.808000,0,-0.025878898
1.808000,1,-0.004059397
1.808000,2,-0.000586063
1.808000,3,-0.006803771
1.808000,4,-0.000463062
1.808000,5,-0.000318305
1.812000,0,-0.025563587
1.812000,1,-0.004051037
1.812000,2,-0.000601836
1.812000,3,-0.006520686
1.812000,4,-0.000464512
1.812000,5,-0.000310953
1.816000,0,-0.025243740
1.816000,1,-0.004041657
1.816000,2,-0.000617416
1.816000,3,-0.006232555
1.816000,4,-0.000465542
1.816000,5,-0.000303488
1.820000,0,-0.024919418
1.820000,1,-0.004031258
1.820000,2,-0.000632792
1.820000,3,-0.005939606
1.820000,4,-0.000466147
1.820000,5,-0.000295917
1.824000,0,-0.024590680
1.824000,1,-0.004019840
1.824000,2,-0.000647952
1.824000,3,-0.005642072
1.824000,4,-0.000466324
1.824000,5,-0.000288245
1.828000,0,-0.024257589
1.828000,1,-0.004007403
1.828000,2,-0.000662884
1.828000,3,-0.005340190
1.828000,4,-0.000466068
1.828000,5,-0.000280481
1.832000,0,-0.023920206
1.832000,1,-0.003993946
1.832000,2,-0.000677576
1.832000,3,-0.005034199
1.832000,4,-0.000465376
1.832000,5,-0.000272631
1.836000,0,-0.023578594
1.836000,1,-0.003979472
1.836000,2,-0.000692015
1.836000,3,-0.004724344
1.836000,4,-0.000464244
1.836000,5,-0.000264702
1.840000,0,-0.023232818
1.840000,1,-0.003963981
1.840000,2,-0.000706191
1.840000,3,-0.004410869
1.840000,4,-0.000462670
1.840000,5,-0.000256701
1.844000,0,-0.022882942
1.844000,1,-0.003947473
1.844000,2,-0.000720092
1.844000,3,-0.004094024
1.844000,4,-0.000460652
1.844000,5,-0.000248636
1.848000,0,-0.022529031
1.848000,1,-0.003929952
1.848000,2,-0.000733705
1.848000,3,-0.003774061
1.848000,4,-0.000458188
1.848000,5,-0.000240514
1.852000,0,-0.022171150
1.852000,1,-0.003911418
1.852000,2,-0.000747020
1.852000,3,-0.003451232
1.852000,4,-0.000455276
1.852000,5,-0.000232342
1.856000,0,-0.021809366
1.856000,1,-0.003891873
1.856000,2,-0.000760024
1.856000,3,-0.003125795
1.856000,4,-0.000451915
1.856000,5,-0.000224127
1.860000,0,-0.021443748
1.860000,1,-0.003871321
1.860000,2,-0.000772707
1.860000,3,-0.002798007
1.860000,4,-0.000448106
1.860000,5,-0.000215876
1.864000,0,-0.021074361
1.864000,1,-0.003849764
1.864000,2,-0.000785058
1.864000,3,-0.002468127
1.864000,4,-0.000443848
1.864000,5,-0.000207597
1.868000,0,-0.020701276
1.868000,1,-0.003827204
1.868000,2,-0.000797065
1.868000,3,-0.002136417
1.868000,4,-0.000439142
1.868000,5,-0.000199297
1.872000,0,-0.020324561
1.872000,1,-0.003803645
1.872000,2,-0.000808717
1.872000,3,-0.001803140
1.872000,4,-0.000433988
1.872000,5,-0.000190983
1.876000,0,-0.019944286
1.876000,1,-0.003779091
1.876000,2,-0.000820004
1.876000,3,-0.001468559
1.876000,4,-0.000428388
1.876000,5,-0.000182662
1.880000,0,-0.019560522
1.880000,1,-0.003753546
1.880000,2,-0.000830916
1.880000,3,-0.001132940
1.880000,4,-0.000422343
1.880000,5,-0.000174342
1.884000,0,-0.019173340
1.884000,1,-0.003727013
1.884000,2,-0.000841442
1.884000,3,-0.000796547
1.884000,4,-0.000415858
1.884000,5,-0.000166029
1.888000,0,-0.018782811
1.888000,1,-0.003699497
1.888000,2,-0.000851571
1.888000,3,-0.000459646
1.888000,4,-0.000408933
1.888000,5,-0.000157730
1.892000,0,-0.018389007
1.892000,1,-0.003671002
1.892000,2,-0.000861294
1.892000,3,-0.000122505
1.892000,4,-0.000401572
1.892000,5,-0.000149453
1.896000,0,-0.017992002
1.896000,1,-0.003641534
1.896000,2,-0.000870602
1.896000,3,0.000214612
1.896000,4,-0.000393779
1.896000,5,-0.000141204
1.900000,0,-0.017591869
1.900000,1,-0.003611098
1.900000,2,-0.000879483
1.900000,3,0.000551437
1.900000,4,-0.000385559
1.900000,5,-0.000132989
1.904000,0,-0.017188681
1.904000,1,-0.003579699
1.904000,2,-0.000887930
1.904000,3,0.000887705
1.904000,4,-0.000376915
1.904000,5,-0.000124816
1.908000,0,-0.016782514
1.908000,1,-0.003547344
1.908000,2,-0.000895933
1.908000,3,0.001223150
1.908000,4,-0.000367854
1.908000,5,-0.000116692
1.912000,0,-0.016373442
1.912000,1,-0.003514037
1.912000,2,-0.000903483
1.912000,3,0.001557508
1.912000,4,-0.000358381
1.912000,5,-0.000108622
1.916000,0,-0.015961540
1.916000,1,-0.003479786
1.916000,2,-0.000910572
1.916000,3,0.001890515
1.916000,4,-0.000348501
1.916000,5,-0.000100613
1.920000,0,-0.015546885
1.920000,1,-0.003444597
1.920000,2,-0.000917191
1.920000,3,0.002221909
1.920000,4,-0.000338222
1.920000,5,-0.000092670
1.924000,0,-0.015129552
1.924000,1,-0.003408476
1.924000,2,-0.000923332
1.924000,3,0.002551428
1.924000,4,-0.000327550
1.924000,5,-0.000084801
1.928000,0,-0.014709620
1.928000,1,-0.003371432
1.928000,2,-0.000928987
1.928000,3,0.002878812
1.928000,4,-0.000316493
1.928000,5,-0.000077011
1.932000,0,-0.014287164
1.932000,1,-0.003333472
1.932000,2,-0.000934149
1.932000,3,0.003203805
1.932000,4,-0.000305059
1.932000,5,-0.000069306
1.936000,0,-0.013862263
1.936000,1,-0.003294602
1.936000,2,-0.000938810
1.936000,3,0.003526149
1.936000,4,-0.000293257
1.936000,5,-0.000061691
1.940000,0,-0.013434995
1.940000,1,-0.003254832
1.940000,2,-0.000942964
1.940000,3,0.003845592
1.940000,4,-0.000281094
1.940000,5,-0.000054171
1.944000,0,-0.013005438
1.944000,1,-0.003214169
1.944000,2,-0.000946603
1.944000,3,0.004161882
1.944000,4,-0.000268580
1.944000,5,-0.000046753
1.948000,0,-0.012573672
1.948000,1,-0.003172622
1.948000,2,-0.000949723
1.948000,3,0.004474771
1.948000,4,-0.000255725
1.948000,5,-0.000039440
1.952000,0,-0.012139775
1.952000,1,-0.003130199
1.952000,2,-0.000952315
1.952000,3,0.004784012
1.952000,4,-0.000242539
1.952000,5,-0.000032239
1.956000,0,-0.011703827
1.956000,1,-0.003086909
1.956000,2,-0.000954375
1.956000,3,0.005089363
1.956000,4,-0.000229032
1.956000,5,-0.000025153
1.960000,0,-0.011265909
1.960000,1,-0.003042763
1.960000,2,-0.000955897
1.960000,3,0.005390584
1.960000,4,-0.000215215
1.960000,5,-0.000018186
1.964000,0,-0.010826100
1.964000,1,-0.002997768
1.964000,2,-0.000956877
1.964000,3,0.005687438
1.964000,4,-0.000201100
1.964000,5,-0.000011344
1.968000,0,-0.010384481
1.968000,1,-0.002951936
1.968000,2,-0.000957308
1.968000,3,0.005979693
1.968000,4,-0.000186698
1.968000,5,-0.000004631
1.972000,0,-0.009941134
1.972000,1,-0.002905275
1.972000,2,-0.000957188
1.972000,3,0.006267119
1.972000,4,-0.000172021
1.972000,5,0.000001951
1.976000,0,-0.009496139
1.976000,1,-0.002857796
1.976000,2,-0.000956512
1.976000,3,0.006549492
1.976000,4,-0.000157081
1.976000,5,0.000008396
1.980000,0,-0.009049577
1.980000,1,-0.002809510
1.980000,2,-0.000955276
1.980000,3,0.006826589
1.980000,4,-0.000141891
1.980000,5,0.000014703
1.984000,0,-0.008601531
1.984000,1,-0.002760428
1.984000,2,-0.000953477
1.984000,3,0.007098194
1.984000,4,-0.000126464
1.984000,5,0.000020867
1.988000,0,-0.008152083
1.988000,1,-0.002710559
1.988000,2,-0.000951112
1.988000,3,0.007364094
1.988000,4,-0.000110813
1.988000,5,0.000026886
1.992000,0,-0.007701314
1.992000,1,-0.002659916
1.992000,2,-0.000948178
1.992000,3,0.007624082
1.992000,4,-0.000094953
1.992000,5,0.000032757
1.996000,0,-0.007249308
1.996000,1,-0.002608510
1.996000,2,-0.000944673
1.996000,3,0.007877953
1.996000,4,-0.000078896
1.996000,5,0.000038478
2.000000,0,-0.006796146
2.000000,1,-0.002556352
2.000000,2,-0.000940595
2.000000,3,0.008125511
2.000000,4,-0.000062658
2.000000,5,0.000044045
2.004000,0,-0.006341911
2.004000,1,-0.002503455
2.004000,2,-0.000935944
2.004000,3,0.008366561
2.004000,4,-0.000046253
2.004000,5,0.000049458
2.008000,0,-0.005886687
2.008000,1,-0.002449830
2.008000,2,-0.000930717
2.008000,3,0.008600916
2.008000,4,-0.000029696
2.008000,5,0.000054715
2.012000,0,-0.005430557
2.012000,1,-0.002395489
2.012000,2,-0.000924913
2.012000,3,0.008828392
2.012000,4,-0.000013001
2.012000,5,0.000059814
2.016000,0,-0.004973603
2.016000,1,-0.002340446
2.016000,2,-0.000918534
2.016000,3,0.009048814
2.016000,4,0.000003815
2.016000,5,0.000064753
2.020000,0,-0.004515909
2.020000,1,-0.002284713
2.020000,2,-0.000911578
2.020000,3,0.009262008
2.020000,4,0.000020738
2.020000,5,0.000069532
2.024000,0,-0.004057559
2.024000,1,-0.002228303
2.024000,2,-0.000904046
2.024000,3,0.009467809
2.024000,4,0.000037752
2.024000,5,0.000074150
2.028000,0,-0.003598635
2.028000,1,-0.002171229
2.028000,2,-0.000895939
2.028000,3,0.009666058
2.028000,4,0.000054841
2.028000,5,0.000078606
2.032000,0,-0.003139222
2.032000,1,-0.002113504
2.032000,2,-0.000887258
2.032000,3,0.009856600
2.032000,4,0.000071988
2.032000,5,0.000082900
2.036000,0,-0.002679404
2.036000,1,-0.002055143
2.036000,2,-0.000878005
2.036000,3,0.010039288
2.036000,4,0.000089178
2.036000,5,0.000087032
2.040000,0,-0.002219263
2.040000,1,-0.001996158
2.040000,2,-0.000868183
2.040000,3,0.010213980
2.040000,4,0.000106395
2.040000,5,0.000091002
2.044000,0,-0.001758884
2.044000,1,-0.001936564
2.044000,2,-0.000857792
2.044000,3,0.010380541
2.044000,4,0.000123620
2.044000,5,0.000094811
2.048000,0,-0.001298351
2.048000,1,-0.001876374
2.048000,2,-0.000846837
2.048000,3,0.010538843
2.048000,4,0.000140839
2.048000,5,0.000098459
2.052000,0,-0.000837746
2.052000,1,-0.001815604
2.052000,2,-0.000835319
2.052000,3,0.010688763
2.052000,4,0.000158034
2.052000,5,0.000101948
2.056000,0,-0.000377155
2.056000,1,-0.001754268
2.056000,2,-0.000823245
2.056000,3,0.010830186
2.056000,4,0.000175189
2.056000,5,0.000105277
2.060000,0,0.000083340
2.060000,1,-0.001692379
2.060000,2,-0.000810616
2.060000,3,0.010963004
2.060000,4,0.000192286
2.060000,5,0.000108449
2.064000,0,0.000543655
2.064000,1,-0.001629954
2.064000,2,-0.000797437
2.064000,3,0.011087114
2.064000,4,0.000209309
2.064000,5,0.000111465
2.068000,0,0.001003706
2.068000,1,-0.001567008
2.068000,2,-0.000783714
2.068000,3,0.011202422
2.068000,4,0.000226241
2.068000,5,0.000114327
2.072000,0,0.001463410
2.072000,1,-0.001503554
2.072000,2,-0.000769452
2.072000,3,0.011308840
2.072000,4,0.000243064
2.072000,5,0.000117037
2.076000,0,0.001922684
2.076000,1,-0.001439610
2.076000,2,-0.000754656
2.076000,3,0.011406287
2.076000,4,0.000259763
2.076000,5,0.000119597
2.080000,0,0.002381443
2.080000,1,-0.001375189
2.080000,2,-0.000739332
2.080000,3,0.011494688
2.080000,4,0.000276320
2.080000,5,0.000122010
2.084000,0,0.002839606
2.084000,1,-0.001310309
2.084000,2,-0.000723487
2.084000,3,0.011573979
2.084000,4,0.000292717
2.084000,5,0.000124278
2.088000,0,0.003297088
2.088000,1,-0.001244985
2.088000,2,-0.000707127
2.088000,3,0.011644099
2.088000,4,0.000308940
2.088000,5,0.000126404
2.092000,0,0.003753807
2.092000,1,-0.001179232
2.092000,2,-0.000690260
2.092000,3,0.011704995
2.092000,4,0.000324970
2.092000,5,0.000128392
2.096000,0,0.004209681
2.096000,1,-0.001113067
2.096000,2,-0.000672893
2.096000,3,0.011756625
2.096000,4,0.000340791
2.096000,5,0.000130243
2.100000,0,0.004664627
2.100000,1,-0.001046506
2.100000,2,-0.000655035
2.100000,3,0.011798949
2.100000,4,0.000356386
2.100000,5,0.000131963
2.104000,0,0.005118562
2.104000,1,-0.000979565
2.104000,2,-0.000636693
2.104000,3,0.011831938
2.104000,4,0.000371740
2.104000,5,0.000133553
2.108000,0,0.005571405
2.108000,1,-0.000912261
2.108000,2,-0.000617876
2.108000,3,0.011855569
2.108000,4,0.000386836
2.108000,5,0.000135019
2.112000,0,0.006023073
2.112000,1,-0.000844611
2.112000,2,-0.000598593
2.112000,3,0.011869827
2.112000,4,0.000401658
2.112000,5,0.000136364
2.116000,0,0.006473485
2.116000,1,-0.000776632
2.116000,2,-0.000578854
2.116000,3,0.011874704
2.116000,4,0.000416189
2.116000,5,0.000137592
2.120000,0,0.006922560
2.120000,1,-0.000708339
2.120000,2,-0.000558668
2.120000,3,0.011870200
2.120000,4,0.000430415
2.120000,5,0.000138707
2.124000,0,0.007370216
2.124000,1,-0.000639751
2.124000,2,-0.000538047
2.124000,3,0.011856321
2.124000,4,0.000444320
2.124000,5,0.000139714
2.128000,0,0.007816373
2.128000,1,-0.000570884
2.128000,2,-0.000516999
2.128000,3,0.011833082
2.128000,4,0.000457888
2.128000,5,0.000140617
2.132000,0,0.008260951
2.132000,1,-0.000501755
2.132000,2,-0.000495536
2.132000,3,0.011800504
2.132000,4,0.000471106
2.132000,5,0.000141420
2.136000,0,0.008703868
2.136000,1,-0.000432382
2.136000,2,-0.000473669
2.136000,3,0.011758617
2.136000,4,0.000483957
2.136000,5,0.000142129
2.140000,0,0.009145046
2.140000,1,-0.000362782
2.140000,2,-0.000451410
2.140000,3,0.011707458
2.140000,4,0.000496427
2.140000,5,0.000142749
2.144000,0,0.009584404
2.144000,1,-0.000292972
2.144000,2,-0.000428770
2.144000,3,0.011647069
2.144000,4,0.000508503
2.144000,5,0.000143284
2.148000,0,0.010021863
2.148000,1,-0.000222971
2.148000,2,-0.000405762
2.148000,3,0.011577501
2.148000,4,0.000520171
2.148000,5,0.000143738
2.152000,0,0.010457346
2.152000,1,-0.000152795
2.152000,2,-0.000382397
2.152000,3,0.011498814
2.152000,4,0.000531416
2.152000,5,0.000144119
2.156000,0,0.010890773
2.156000,1,-0.000082462
2.156000,2,-0.000358690
2.156000,3,0.011411073
2.156000,4,0.000542227
2.156000,5,0.000144430
2.160000,0,0.011322066
2.160000,1,-0.000011991
2.160000,2,-0.000334652
2.160000,3,0.011314350
2.160000,4,0.000552590
2.160000,5,0.000144677
2.164000,0,0.011751148
2.164000,1,0.000058602
2.164000,2,-0.000310297
2.164000,3,0.011208724
2.164000,4,0.000562492
2.164000,5,0.000144865
2.168000,0,0.012177942
2.168000,1,0.000129297
2.168000,2,-0.000285639
2.168000,3,0.011094283
2.168000,4,0.000571923
2.168000,5,0.000144999
2.172000,0,0.012602371
2.172000,1,0.000200078
2.172000,2,-0.000260691
2.172000,3,0.010971120
2.172000,4,0.000580869
2.172000,5,0.000145086
2.176000,0,0.013024358
2.176000,1,0.000270927
2.176000,2,-0.000235468
2.176000,3,0.010839335
2.176000,4,0.000589321
2.176000,5,0.000145130
2.180000,0,0.013443829
2.180000,1,0.000341824
2.180000,2,-0.000209984
2.180000,3,0.010699036
2.180000,4,0.000597267
2.180000,5,0.000145137
2.184000,0,0.013860708
2.184000,1,0.000412753
2.184000,2,-0.000184254
2.184000,3,0.010550336
2.184000,4,0.000604697
2.184000,5,0.000145112
2.188000,0,0.014274919
2.188000,1,0.000483695
2.188000,2,-0.000158292
2.188000,3,0.010393357
2.188000,4,0.000611601
2.188000,5,0.000145061
2.192000,0,0.014686389
2.192000,1,0.000554631
2.192000,2,-0.000132114
2.192000,3,0.010228224
2.192000,4,0.000617970
2.192000,5,0.000144990
2.196000,0,0.015095045
2.196000,1,0.000625545
2.196000,2,-0.000105735
2.196000,3,0.010055072
2.196000,4,0.000623795
2.196000,5,0.000144903
2.200000,0,0.015500812
2.200000,1,0.000696417
2.200000,2,-0.000079171
2.200000,3,0.009874040
2.200000,4,0.000629068
2.200000,5,0.000144807
2.204000,0,0.015903618
2.204000,1,0.000767229
2.204000,2,-0.000052436
2.204000,3,0.009685274
2.204000,4,0.000633780
2.204000,5,0.000144706
2.208000,0,0.016303391
2.208000,1,0.000837964
2.208000,2,-0.000025548
2.208000,3,0.009488926
2.208000,4,0.000637925
2.208000,5,0.000144607
2.212000,0,0.016700060
2.212000,1,0.000908603
2.212000,2,0.000001479
2.212000,3,0.009285153
2.212000,4,0.000641495
2.212000,5,0.000144513
2.216000,0,0.017093554
2.216000,1,0.000979127
2.216000,2,0.000028626
2.216000,3,0.009074120
2.216000,4,0.000644484
2.216000,5,0.000144431
2.220000,0,0.017483802
2.220000,1,0.001049520
2.220000,2,0.000055879
2.220000,3,0.008855995
2.220000,4,0.000646886
2.220000,5,0.000144367
2.224000,0,0.017870735
2.224000,1,0.001119761
2.224000,2,0.000083221
2.224000,3,0.008630954
2.224000,4,0.000648697
2.224000,5,0.000144324
2.228000,0,0.018254284
2.228000,1,0.001189834
2.228000,2,0.000110635
2.228000,3,0.008399176
2.228000,4,0.000649911
2.228000,5,0.000144308
2.232000,0,0.018634380
2.232000,1,0.001259720
2.232000,2,0.000138104
2.232000,3,0.008160848
2.232000,4,0.000650525
2.232000,5,0.000144324
2.236000,0,0.019010955
2.236000,1,0.001329401
2.236000,2,0.000165611
2.236000,3,0.007916160
2.236000,4,0.000650535
2.236000,5,0.000144377
2.240000,0,0.019383943
2.240000,1,0.001398859
2.240000,2,0.000193140
2.240000,3,0.007665307
2.240000,4,0.000649937
2.240000,5,0.000144471
2.244000,0,0.019753276
2.244000,1,0.001468075
2.244000,2,0.000220672
2.244000,3,0.007408490
2.244000,4,0.000648731
2.244000,5,0.000144612
2.248000,0,0.020118890
2.248000,1,0.001537033
2.248000,2,0.000248192
2.248000,3,0.007145914
2.248000,4,0.000646913
2.248000,5,0.000144803
2.252000,0,0.020480720
2.252000,1,0.001605713
2.252000,2,0.000275682
2.252000,3,0.006877788
2.252000,4,0.000644483
2.252000,5,0.000145049
2.256000,0,0.020838700
2.256000,1,0.001674098
